"","companyName","marketcap","week52high","week52low","week52highSplitAdjustOnly","week52lowSplitAdjustOnly","week52change","sharesOutstanding","float","avg10Volume","avg30Volume","day200MovingAvg","day50MovingAvg","employees","ttmEPS","ttmDividendRate","dividendYield","nextDividendDate","exDividendDate","nextEarningsDate","peRatio","beta","maxChangePercent","year5ChangePercent","year2ChangePercent","year1ChangePercent","ytdChangePercent","month6ChangePercent","month3ChangePercent","month1ChangePercent","day30ChangePercent","day5ChangePercent","symbol"
"645","Marriott International, Inc.",52744927982,184.99,127.23,184.99,127.23,0.0761651131824235,326311111,0,3327732,3150078,157.05,165.76,121000,3.34,0,0,NA,NA,2022-05-10,47.9935650428025,1.28313239308478,3.59109332439579,0.941124973430221,0.724895955607726,0.0761651131824235,-0.0217864923747279,0.191683869065173,0.00516137056153209,-0.0485048269366612,-0.0746507900160295,0.0148166750376695,"MAR"
"646","Masimo Corp",7569460417,305.21,133.94,305.21,133.94,-0.406597222222222,55364690,0,873455,1581403,254.48,185.41,2000,3.98,0,0,NA,NA,2022-04-26,32.9612858726654,0.897999064684819,3.7914936268789,0.433574499318444,-0.23798907591127,-0.406597222222222,-0.533028212309584,-0.501658465463824,-0.507048855237065,-0.408317825767084,-0.415576643583825,-0.0859129504579795,"MASI"
"647","Mattel, Inc.",7971211567,25.71,17.95,25.71,17.95,0.0789034564958282,352240900,0,2889704,3583202,21.52,23.09,2020,2.53,0,0,NA,NA,2022-04-21,8.82760390459663,1.1292766146461,1.02315497742613,-0.0907118404345939,1.86455696202532,0.0789034564958282,0.0496289424860854,0.132066033016508,0.0649411764705883,-0.0621632822213013,-0.0759493670886076,-0.0675731355583025,"MAT"
"648","Matthews International Corp.",1051575365,42.98,31.22,43.75,31.42,-0.194822513081416,31550416,0,96897,99984,35.13,33.78,11000,-0.4732,0.864499954813533,0.0259375924036463,NA,2022-02-04,2022-04-28,-69.4797069890981,1.07541213145408,-0.00073752945620697,-0.454071938675228,0.728599953323133,-0.194822513081416,-0.0852428511440639,0.00914986768722103,-0.0723396912252185,-0.00448028673835121,-0.0103919239904988,-0.0136134951168985,"MATW"
"649","Malibu Boats Inc",1262806156,93,55.28,93,55.28,-0.321428571428572,20900466,0,188653,145668,68.62,65.91,1795,5.89,0,0,NA,NA,2022-05-03,10.1546032882484,1.37398360711265,2.40394366197183,1.88538681948424,1.27228281308763,-0.321428571428572,-0.12090790048014,-0.125488493269648,-0.107401388683705,-0.12205754141238,-0.116924875767319,-0.0839902971497877,"MBUU"
"650","Mercantile Bank Corp.",577894272,39.68,27.75,40.01,28.51,0.104407032118021,15841400,0,42878,43586,34.6,37.3,621,3.69,1.18464486098927,0.0324738174613287,NA,2022-03-03,2022-04-19,9.79133311872045,0.723946828793666,0.532682951423025,0.356234664287308,0.809882913276444,0.104407032118021,0.0500651973046025,0.241411697446735,0.0980245791357268,-0.026366569783735,-0.0276537615779303,-0.00626532280032698,"MBWM"
"651","Macatawa Bank Corp.",314163696,10.17,7.24,10.54,7.37,-0.101860920666014,34259945,0,75217,83919,8.57,9.13,321,0.8483,0.315768997491934,0.0344350051790549,NA,2022-02-09,2022-04-21,10.8280035724133,0.487504150970872,-0.404166287637588,0.056427271261031,0.344811403766058,-0.101860920666014,0.0486231817765987,0.188978930307942,0.0779611604833779,0.00658616904500553,0.00109170305676853,0.00769230769230766,"MCBC"
"652","MasterCraft Boat Holdings Inc",473368989,33.63,23.04,33.63,23.04,-0.18112,18498202,0,111235,82904,26.82,26.96,884,3.16,0,0,NA,NA,2022-05-04,7.90397377158123,1.0957908329106,1.21477904138755,0.622701331642359,1.559,-0.18112,-0.0967172608542181,0.00510604870384923,-0.0680990531682447,-0.0912642045454546,-0.0915867944621939,-0.0386927122464313,"MCFT"
"653","Microchip Technology, Inc.",38385599930,89.68,31.96,90,32.27,0.895942836115185,555990729,0,5496749,5690425,73.41,72.18,19500,1.7,0.695014725915241,0.0100668413371269,NA,2022-02-18,2022-05-05,39.835616365878,1.75201715883687,11.6753323052067,3.0098969646985,3.54470650964697,0.895942836115185,-0.204154442913874,0.764817153286538,-0.204794270464396,-0.0286508602011357,-0.0753191648942724,0.0188902007083824,"MCHP"
"654","Marchex Inc",78947774,3.63,1.66,3.63,1.66,-0.286666666666667,36891483,0,33770,25277,2.7,2.12,245,-0.1593,0,0,NA,NA,2022-05-12,-10.1828677440991,1.02630083402911,-0.789527518785161,-0.0122317101315485,0.202247191011236,-0.286666666666667,-0.137096774193548,-0.289036544850498,-0.176923076923077,0.0388349514563107,0.00469483568075124,0.138297872340426,"MCHX"
"655","Seres Therapeutics Inc",655142300,25.06,5.41,25.06,5.41,-0.666822648572766,92014368,0,785318,755072,7.65,7.69,155,-0.7151,0,0,NA,NA,2022-05-03,-9.99027570465705,0.912738641234991,-0.86147859922179,-0.236870310825295,1.38127090301003,-0.666822648572766,-0.145258103241297,0.135566188197767,-0.256008359456635,-0.1338199513382,-0.09873417721519,0.13015873015873,"MCRB"
"656","Monarch Casino & Resort, Inc.",1522230468,83.22,56.35,83.22,56.35,0.177321376916401,18700620,0,96545,153905,69.68,72.67,2300,3.53,0,0,NA,NA,2022-04-27,22.2262362457657,1.27823076501893,2.40871021775544,1.9546279491833,2.81980290943219,0.177321376916401,0.100743745774172,0.297004461440408,0.174942263279446,0.0615545122587375,0.0548140469094207,-0.011296003886797,"MCRI"
"657","MongoDB Inc",21126690201,590,238.01,590,238.01,-0.0111541585952634,66753105,0,2214260,1422213,461.67,379.53,2539,-4.74,0,0,NA,NA,2022-06-02,-70.8428711834256,2.14000613884151,8.86872466479576,8.86872466479576,1.83720304796056,-0.0111541585952634,-0.402115802399169,-0.352516366612111,-0.376656884564631,-0.259100592270056,-0.297625388371061,0.033909378981412,"MDB"
"658","Mondelez International Inc.",82470752444,69.47,55.28,69.47,56.49,0.0621707665883333,1394972132,0,10532031,8499659,62.79,65.58,79000,3.04,1.31954287687613,0.0223197374302458,2022-03-30,2021-12-30,2022-04-26,19.1792447543814,0.374185062446591,0.958666569484293,0.500473339441485,0.300518271489788,0.0621707665883333,-0.108430101040567,-0.00730750631347054,-0.0454000132403922,-0.113643178410795,-0.114572412760222,-0.0737897540341532,"MDLZ"
"659","Allscripts Healthcare Solutions Inc",2571570253,22.2,13.05,22.2,13.05,0.34314980793854,122572462,0,2924312,2506664,16.97,20.59,8400,0.9696,0,0,NA,NA,2022-04-28,19.1282989389905,0.534107074705559,-0.222675064838829,0.768971332209106,2.80762250453721,0.34314980793854,0.137127371273713,0.466107617051013,0.186651583710407,-0.025545750116117,-0.0241860465116279,-0.019626168224299,"MDRX"
"660","MediWound Ltd",53131837,6.22,1.84,6.22,1.84,-0.653024911032029,27247096,0,102331,123406,2.9,2.25,75,-0.412,0,0,NA,NA,NA,-4.77675422098355,0.58458455074227,-0.887087434858135,-0.680327868852459,-0.0625,-0.653024911032029,-0.173728813559322,-0.494818652849741,-0.177215189873418,-0.155844155844156,-0.152173913043478,0.0103626943005182,"MDWD"
"661","Mimedx Group Inc",504494608,15.99,4.12,15.99,4.12,-0.509825327510917,112359601,0,471046,509410,6.8,4.78,735,-0.1488,0,0,NA,NA,2022-04-28,-30.7225265507582,1.89283735908943,0.0564705882352943,-0.48331415420023,0.226775956284153,-0.509825327510917,-0.256622516556291,-0.710882163554411,-0.355810616929699,-0.0426439232409382,-0.0587002096436058,-0.0780287474332648,"MDXG"
"662","Medpace Holdings Inc",4974295546,231,136.8,231,136.8,-0.1175,35228722,0,349702,517310,190.43,158.94,3600,4.81,0,0,NA,NA,2022-04-25,27.4232071580572,1.15409032508383,4.0809643756747,3.95091164095372,0.954054802103515,-0.1175,-0.351222201801139,-0.263470867456054,-0.310075246750709,-0.192681532304174,-0.198637911464245,-0.0596070596070597,"MEDP"
"663","MEI Pharma Inc",240703836,3.94,1.68,3.94,1.68,-0.527415143603133,132985545,0,792224,873012,2.57,2,51,-0.4647,0,0,NA,NA,2022-05-05,-4.40244785459534,0.668029004042348,-0.408496732026144,0.0584795321637428,0.508333333333334,-0.527415143603133,-0.322097378277154,-0.346570397111913,-0.298449612403101,-0.0670103092783505,-0.0109289617486339,-0.081218274111675,"MEIP"
"664","MercadoLibre Inc",44958100276,1970.13,858.99,1970.13,858.99,-0.42477179627778,50418980,0,794064,858270,1368.77,1041.93,15546,1.67,0,0,NA,NA,2022-05-05,539.674216457398,2.1590670532317,31.2884228212222,3.23005053631684,0.776274900398406,-0.42477179627778,-0.338705132008306,-0.51732966693912,-0.22089121887287,-0.182753026789724,-0.205564761853852,-0.155420636875106,"MELI"
"665","Medallion Financial Corp.",226964443,9.41,3.47,9.5,3.5,0.208487454431343,25078944,0,101929,83009,7.87,7.66,187,1.66,0.0799999982118607,0.0088397788079404,NA,2022-03-11,2022-05-02,5.5215775015205,0.668105054595218,0.298906335218303,3.50069624030237,1.91888405095952,0.208487454431343,0.575200598750283,0.0735850623391106,0.0635797390997768,0.214911868547878,0.200551855880714,0.0698158261815258,"MFIN"
"666","MGE Energy, Inc.",2734312406,82.11,67.24,82.95,68.61,0.069369721038905,36163370,0,85972,80557,76,73.87,723,2.92,1.52079865280957,0.0201137237509532,NA,2022-02-28,2022-05-05,25.8536928139862,0.374537454281079,3.51378731889033,0.358623874476882,0.457890657236621,0.069369721038905,-0.0758339312320707,-0.0390371307105228,-0.0088315065997061,0.0414127181546844,0.0397028713180341,-0.00329554442393886,"MGEE"
"667","Moneygram International Inc.",974397047,12.36,5.06,12.36,5.06,0.40026075619296,90725982,0,4286745,9836234,8.06,9.88,2269,-0.4225,0,0,NA,NA,2022-05-05,-25.709684608971,1.41838029360236,-0.551003344481605,-0.15098814229249,5.88461538461538,0.40026075619296,0.361216730038023,0.256140350877193,0.384020618556701,0.245939675174014,0.230240549828179,0.00280112044817926,"MGI"
"668","Magic Software Enterprises Ltd.",851417504,25.49,14.7,25.49,14.87,0.0424740583184624,49073055,0,21210,28432,20.53,18.55,3039,0.4866,0.441604252785739,0.025452694685057,2022-03-23,2021-08-27,2022-05-09,35.6704304432528,1.15606912178583,8.47776685239812,1.48884681040295,1.51901968755445,0.0424740583184624,-0.171046344959388,-0.165865384615385,-0.193773234200743,-0.06970509383378,-0.0815246161990471,-0.0508752735229759,"MGIC"
"669","Magnite Inc",1460291447,53.48,10.47,53.48,10.47,-0.775655354602723,132272776,0,2121125,2687421,20.72,12.94,569,5e-04,0,0,NA,NA,2022-05-09,22466.0222621538,2.45311284499408,-0.45047287207566,0.268965517241379,0.812807881773399,-0.775655354602723,-0.369142857142857,-0.634194831013916,-0.36405529953917,-0.169924812030075,-0.210864903502502,-0.127272727272727,"MGNI"
"670","MGP Ingredients, Inc.",1678599765,89.36,57.61,89.5,58,0.154947670684248,21965451,0,106437,104670,74.83,78.15,360,4.32,0.47885446831435,0.0062660883056052,NA,2022-03-10,2022-05-04,18.5286137802307,0.825492672074205,2.79907931236764,0.583099245117293,2.36835980888239,0.154947670684248,-0.0994791543918361,0.198852289538045,-0.0856007849331131,-0.030831529300162,-0.00745383725204196,-0.0472390878829059,"MGPI"
"671","McGrath Rentcorp",2030349863,86.07,66.33,87.53,67.08,0.0561625044012029,24260364,0,90841,90487,75.81,77.39,1061,3.66,1.72545499584723,0.020617218256031,2022-04-13,2022-01-13,2022-04-28,22.6336309365141,0.845777193653635,3.02975731895223,1.80669394325575,0.866672019770798,0.0561625044012029,0.0485497713462382,0.225616542674711,0.0836546703716461,0.105402192576938,0.104235387254255,0.0373078829945463,"MGRC"
"672","Maiden Holdings Ltd",193634016,4,2.21,4,2.21,-0.250836120401338,86443757,0,127738,89176,3,2.6,52,1.73,0,0,NA,NA,2022-03-15,1.30846171718946,0.848011445392994,-0.553802637345126,-0.826335049308441,1.98666666666667,-0.250836120401338,-0.26797385620915,-0.284345047923323,-0.275080906148867,-0.151515151515151,-0.151515151515151,-0.089430894308943,"MHLD"
"673","Middleby Corp.",9083032494,201.34,157.25,201.34,157.25,-0.0210898379970546,54661085,0,582717,616844,182.37,181.29,9289,8.62,0,0,NA,NA,2022-05-05,18.594025069909,1.1005419120963,8.52536543422184,0.206666182557548,1.2179658302189,-0.0210898379970546,-0.155468591177069,-0.0462606898926706,-0.118367996604414,-0.131863539000052,-0.152410099464422,-0.0271077283372366,"MIDD"
"674","Mimecast Ltd",5310299020,85.48,38.84,85.48,38.84,0.829335793357934,66947794,0,1637146,1391150,75.41,79.53,1765,0.6943,0,0,NA,NA,2022-05-10,112.408692027688,0.700885310218578,6.85346534653465,3.11410788381743,1.67070707070707,0.829335793357934,-0.00314188764609779,0.164244826067812,0.00088328075709775,-0.00264051301395706,-0.00414312617702461,-0.00501756146512799,"MIME"
"675","Mitek Systems Inc",612192597,23.29,13.53,23.29,13.53,-0.096436744033998,44297583,0,280126,293363,17.54,15.17,355,0.1957,0,0,NA,NA,2022-04-28,68.5162391785115,1.26711878412688,12.6831683168317,1.30333333333333,0.941011235955056,-0.096436744033998,-0.221408450704225,-0.336533845415266,-0.182732111176818,-0.106658047834518,-0.13947696139477,-0.0156695156695156,"MITK"
"676","MKS Instruments, Inc.",7896763968,198.61,136.03,199.44,136.23,-0.14036564677755,55517182,0,580309,562835,154.86,149.71,5800,9.9,0.878689319848987,0.00617751209117679,NA,2022-02-25,2022-04-25,14.3212984542619,1.79141086553285,6.39231664726426,1.21800507409204,0.759679536426381,-0.14036564677755,-0.182117444117013,-0.0402198101762071,-0.117242748934876,-0.0174468123319267,-0.0554303788305903,-0.0282825522612378,"MKSI"
"677","MarketAxess Holdings Inc.",12962035167,542.68,320.56,546.16,321.17,-0.335636243826676,37835416,0,297982,257659,392.42,361.49,606,6.77,2.67322515239732,0.00780298652149016,NA,2022-02-08,2022-04-20,50.2622656635439,0.684199554780566,28.5252212732585,0.849774089880263,0.10049841891088,-0.335636243826676,-0.165417557973625,-0.215959197563681,-0.110411629695046,-0.0936772486772487,-0.0736554633209854,-0.0698829853663835,"MKTX"
"678","Mesa Laboratories, Inc.",1301938134,333.21,232.33,333.42,232.88,-0.0657969823036698,5245943,0,17073,21314,296.25,264.52,506,1.46,0.639442048003794,0.0025765252961713,NA,2022-02-25,2022-05-30,167.624325188619,0.562971346924878,13.7366545929577,1.03394719998295,0.170100164308126,-0.0657969823036698,-0.24308781620862,-0.0729361454793216,-0.230445317214174,-0.0616108547326868,-0.0595854794662773,-0.0577470670868293,"MLAB"
"679","Melco Resorts & Entertainment Ltd",3193094069,22.19,6.51,22.19,6.51,-0.676908305328852,474456771,0,6768831,4719504,10.69,10.07,2020,-3.82,0,0,NA,NA,2022-04-27,-1.75011431523382,1.84661187619262,-0.637926767595253,-0.592121212121212,-0.53133704735376,-0.676908305328852,-0.338899803536346,-0.485474006116208,-0.341487279843444,-0.36569274269557,-0.379151291512915,-0.28480340063762,"MLCO"
"680","MillerKnoll Inc",2586663132,51.03,33.82,51.25,33.91,-0.188838031263584,75744162,0,485695,409194,38.78,37.97,7600,-0.2468,0.748282661654267,0.021911644557958,NA,2022-02-24,2022-03-29,-160.662306354037,1.44018728724635,0.145873178850167,0.196272813255333,0.561085766006272,-0.188838031263584,-0.124320803727342,-0.146889832625531,-0.144193925906992,-0.0990325482736515,-0.102097909452556,-0.100842548709847,"MLKN"
"681","Merit Medical Systems, Inc.",3540877720,73.85,51.66,73.85,51.66,0.0502558939508349,56572579,0,579845,496259,65.11,59.14,5989,0.8447,0,0,NA,NA,2022-04-28,73.077098270731,1.02958765834584,3.93923611111111,1.09681742043551,1.03809833930316,0.0502558939508349,0.00465489566613164,-0.127057182705718,-0.0121527777777777,0.0936571728114626,0.0793240213829971,-0.0299132052076875,"MMSI"
"682","Mandiant Inc",5092750448,23.33,13.76,23.33,13.76,0.0547215496368041,233826926,0,25138528,11069350,17.63,17.91,3400,3.8,0,0,NA,NA,2022-04-26,5.67307795799288,0.989846240679226,-0.395,1.04507042253521,1.16932270916335,0.0547215496368041,0.241733181299886,0.198679141441937,0.307322929171669,0.169082125603865,0.14934036939314,0.123839009287926,"MNDT"
"683","Mannkind Corp",820862468,5.53,2.49,5.53,2.49,-0.174683544303798,251798303,0,2829596,3857053,4.3,3.54,241,-0.3247,0,0,NA,NA,2022-05-11,-10.1433713241727,1.17799557129219,-0.960460885385082,0.671794871794872,2.46771620040421,-0.174683544303798,-0.254004576659039,-0.306382978723404,-0.195061728395062,-0.197044334975369,-0.200980392156863,0.0866666666666667,"MNKD"
"684","Monro Inc",1507559038,71.3,43.11,72.67,43.28,-0.356195507980941,33546040,0,221416,292049,55.09,46.88,7800,1.89,1.01211758052415,0.0225215304967545,NA,2022-03-08,2022-05-19,23.4442497760637,1.07805603312278,2.39046986751969,-0.125927510721684,0.0172484041830776,-0.356195507980941,-0.224193292223979,-0.165030108337994,-0.215715018690904,0.0197667743011511,0.0174695030836525,-0.0206632641942809,"MNRO"
"685","Monster Beverage Corp.",38759655729,99.89,71.78,99.89,71.78,-0.17674836968743,529358860,0,3621370,3659006,88.71,82.57,2018,2.57,0,0,NA,NA,2022-05-05,28.1381917851141,1.04058248112868,1.18436754176611,0.56386159760786,0.27583202648545,-0.17674836968743,-0.237609329446064,-0.236655546288574,-0.182356225572306,-0.115700483091787,-0.126565668615054,-0.0996064928676832,"MNST"
"686","Momentive Global Inc",2214009793,25,13.5,25,13.5,-0.217136774880255,150510523,0,2140789,3219807,19.77,16.11,1367,-0.8382,0,0,NA,NA,2022-05-05,-17.9637140530958,1.23338100132867,-0.146751740139211,-0.146751740139211,0.0888230940044412,-0.217136774880255,-0.304491725768321,-0.249489795918367,-0.314219114219114,-0.0823456019962571,-0.0930949445129469,-0.0193333333333333,"MNTV"
"687","Manitex International Inc",153766598,9.62,5.58,9.62,5.58,-0.0699638118214716,19943787,0,8523,14389,6.89,7.38,475,-0.2298,0,0,NA,NA,2022-05-05,-33.6248847080691,0.491339514701393,0.422509225092251,-0.00516129032258061,0.640425531914893,-0.0699638118214716,0.212264150943396,0.0158102766798418,0.103004291845493,0.0634482758620689,0.0813464235624124,-0.043424317617866,"MNTX"
"688","ModivCare Inc",2086379399,211.94,94.38,211.94,94.38,-0.279962421151523,19444356,0,59826,86621,146.58,110.87,17500,-0.4685,0,0,NA,NA,2022-05-06,-316.838177494305,1.1793676465214,3.26979705531238,1.39348650457283,1.23030554978175,-0.279962421151523,-0.276417829927844,-0.382872260884569,-0.235700548472113,-0.0190162735417809,-0.0219670039194238,-0.0694649206486861,"MODV"
"689","MidWestOne Financial Group Inc",499543999,34.14,26.47,34.65,27.08,-0.00426075041762874,15694125,0,41825,28240,31.06,31.1,741,4.37,0.902410052176575,0.028350928437844,NA,2022-02-28,2022-04-21,7.18913160564718,0.739724552632713,0.183271375464684,0.0100144695758129,0.634344336788921,-0.00426075041762874,-0.00902555736474908,0.103748166488083,0.00463019950573317,0.0261618066637652,0.023541782564096,0.0310981535471331,"MOFG"
"690","Hello Group Inc",1309729264,16.64,6.65,17.34,6.65,-0.584489265452001,196951769,0,3034964,2208819,10.79,9.29,2020,1.15,0,0,NA,NA,2022-03-24,4.1081245664709,1.31640236238505,7.68599791013584,-0.762957154060027,-0.707094910058317,-0.584489265452001,-0.259465478841871,-0.47843137254902,-0.343534057255676,-0.3389662027833,-0.342235410484669,-0.141935483870968,"MOMO"
"691","Morningstar Inc",11193832215,349.82,219.05,350.21,219.85,0.0710062114660761,42962319,0,144020,155966,294.08,276.84,7979,4.45,1.30321890451585,0.00500179967190883,2022-03-31,2022-01-06,2022-04-27,57.9091164793068,1.2419529724862,5.30256674479866,2.35909650553403,1.28977444996639,0.0710062114660761,-0.237280990893624,-0.0619224774607567,-0.192338952914182,-0.0878059027413086,-0.116090511246056,-0.0248147316415899,"MORN"
"692","Monolithic Power System Inc",18405471660,579.3,300.32,580,301.53,0.202539511600127,46509000,0,428706,486713,480.77,419.71,2209,5.05,2.39540674008848,0.00605298109892475,2022-03-30,2021-12-30,2022-05-03,76.0484402722055,1.87545488193694,39.3589822038652,3.62839185195321,1.74990549675354,0.202539511600127,-0.197818904181785,-0.19699071387351,-0.21293371033916,-0.0672888826038794,-0.0283581723096565,-0.0435980472714968,"MPWR"
"693","Marqeta Inc",2327257753,37.9,8.4,37.9,8.4,-0.672018348623853,232493282,0,11699290,8207749,19.45,10.66,509,-0.388,0,0,NA,NA,2022-05-11,-48.7945854454345,0,-0.672018348623853,-0.672018348623853,-0.672018348623853,-0.672018348623853,-0.417006406523005,-0.627465574990696,-0.435738444193912,-0.0908265213442325,-0.0924750679963735,0.0536842105263158,"MQ"
"694","Mercury Systems Inc",3718506748,79.45,44.44,79.45,44.44,-0.0110188679245283,56753766,0,816553,798623,52.56,57.62,1947,0.4284,0,0,NA,NA,2022-05-03,156.3646082301,0.764117381253557,3.90419161676647,0.716981132075472,0.0758620689655172,-0.0110188679245283,0.18997457319288,0.399401964972234,0.382278481012658,0.239969719909159,0.246812559467174,-0.0614525139664805,"MRCY"
"695","Moderna Inc",55697393851,497.49,117.34,497.49,117.34,0.00883276151543888,403020216,0,6468069,7615154,271.09,151.22,1300,28.31,0,0,NA,NA,2022-05-05,4.56461185471234,1.17927533301535,6.43010752688172,6.43010752688172,5.19730941704036,0.00883276151543888,-0.455862666351681,-0.692465174240064,-0.462382323193029,-0.143317629556162,-0.138511407555168,0.0127509893008939,"MRNA"
"696","Marten Transport, Ltd.",1625936984,19.7,14.28,19.7,14.72,0.186400625314324,83040704,0,514187,377389,16.5,17.19,4162,1.02,0.157072355152626,0.00802208146846913,2022-03-16,2021-12-10,NA,19.032834484244,0.604363608546995,3.44575632350938,1.24464060529634,0.849577752167917,0.186400625314324,0.141025641025641,0.290543702502653,0.182367149758454,0.177390258568851,0.178807947019868,0.0652883569096845,"MRTN"
"697","Mirati Therapeutics Inc",4482341724,195.99,78.9,195.99,78.9,-0.574819727354071,55488261,0,677036,912247,141.45,100.11,200,-11.21,0,0,NA,NA,2022-05-05,-7.70447747545481,0.902562446880736,25.7749419953596,14.3866666666667,0.117907556047606,-0.574819727354071,-0.449314881723362,-0.512227522492603,-0.400608444015731,-0.215118538670812,-0.235978435637946,-0.0268642332249127,"MRTX"
"698","Maravai LifeSciences Holdings Inc",5017634893,63.55,23.16,63.55,23.16,0.0585298196948683,131489384,0,1932595,3506056,39.71,32.53,3,0.7061,0,0,NA,NA,2022-05-09,27.5638188579245,0.930236429868064,0.278391959798995,0.278391959798995,0.278391959798995,0.0585298196948683,-0.0892601431980907,-0.18946474086661,-0.0331897643780087,0.338008415147265,0.323162274618585,-0.0336794125094962,"MRVI"
"699","Marvell Technology Inc",53487702000,93.78,40.72,93.85,40.79,0.330970538906997,847800000,0,13831007,12096000,71.49,68.54,0,-0.5284,0.179857900357956,0.0028508147148194,2022-04-07,2022-01-06,2022-06-06,-127.038913721932,0,0.330970538906997,0.330970538906997,0.330970538906997,0.330970538906997,-0.278374334878231,0.0330970970446447,-0.290776952780291,-0.0720694219738196,-0.145585048754063,-0.00504652263049976,"MRVL"
"700","Midland States Bancorp Inc",648825025,30.38,22.04,30.6,22.5,0.0516993246983282,22031410,0,67941,89563,25.79,28.9,884,3.61,1.11275760520946,0.0377846385470104,NA,2022-02-10,2022-04-21,7.97895919057516,0.687026977673235,0.679469413126665,0.0602144189160971,0.799242424242424,0.0516993246983282,0.199665967370715,0.222849217916298,0.231970148254744,-0.0150501672240803,-0.00641025641025649,0.0176226675881133,"MSBI"
"701","Middlesex Water Co.",1742860501,121.06,74.92,121.43,76.03,0.292945323984338,17535572,0,102373,104075,104.55,99.17,348,2.07,1.1187539973279,0.0112562028104226,NA,2022-02-11,2022-05-04,47.850547760481,0.32551478919101,6.86052102940479,2.04457037831215,0.909825638818325,0.292945323984338,-0.171303194305596,-0.101792348561322,-0.00951617869966481,0.0318729235880399,0.0420423568882366,-0.0671984983575785,"MSEX"
"702","Microsoft Corporation",2099647380490,348.95,227.5,349.67,229.35,0.197672648401592,7496866428,0,36121355,35331117,310.35,295.76,163000,9.4,2.3533025644479,0.00840255137804085,NA,2022-02-16,2022-04-26,29.4956434710959,1.25969970585164,11.1362736219022,3.62076315928409,1.0510615984908,0.197672648401592,-0.165529488180296,-0.0491949203034076,-0.1806822742788,-0.0487760807957852,-0.0718663185267837,-0.0337749258262611,"MSFT"
"703","Microstrategy Inc.",3621943500,891.38,307.19,891.38,307.19,-0.501505102040816,9321394,0,393404,428432,586.27,399.36,1997,-53.44,0,0,NA,NA,2022-04-28,-6.76391928770449,2.21100483977483,2.42794491711253,1.09028186340055,2.60103197272643,-0.501505102040816,-0.282227405461992,-0.365108760985753,-0.349543971772851,-0.0491228923870466,-0.0942337999443775,-0.047616726776489,"MSTR"
"704","Match Group Inc.",25221366074,182,84.2,182,84.2,-0.423327682879124,285148288,0,4665651,3143644,135.2,108.61,1890,0.911,0,0,NA,NA,2022-05-03,90.8148265487554,1.59676889926632,-0.10584310553983,-0.10584310553983,-0.10584310553983,-0.423327682879124,-0.331190926275992,-0.461917508212678,-0.321390210219426,-0.215590634976942,-0.226835664335664,-0.0842737343410291,"MTCH"
"705","Molecular Templates Inc",139636522,13.27,2.22,13.27,2.22,-0.788215200683177,56305049,0,155164,149284,4.57,2.71,239,-1.88,0,0,NA,NA,2022-03-17,-1.37965756212269,0.843756038155784,-0.32972972972973,3.13333333333333,-0.782456140350877,-0.788215200683177,-0.36734693877551,-0.594771241830065,-0.365728900255755,-0.101449275362319,-0.141868512110727,0.0376569037656904,"MTEM"
"706","Mannatech Inc",61496352,48.53,13.5,49.08,13.65,0.792847658372879,1921761,0,6742,5446,36.05,35.21,226,3.8,0.715399943669512,0.0223562482396722,2022-03-15,2021-12-14,2022-03-15,7.70534419245709,0,1.77428583813776,1.11183485451438,1.67885545900514,0.792847658372879,-0.164926931106472,0.09770990271546,-0.162761735071649,-0.143239625167336,-0.143239625167336,-0.0716565129097766,"MTEX"
"707","Matrix Service Co.",228193418,15.72,6.18,15.72,6.18,-0.45697896749522,26783265,0,623656,341445,8.88,7.05,2900,-2.48,0,0,NA,NA,2022-05-09,-3.45470179704177,1.09424369084252,-0.470807453416149,-0.455591054313099,-0.153081510934394,-0.45697896749522,0.132978723404255,-0.195467422096317,0.00947867298578208,0.345971563981043,0.354531001589825,0.205091937765205,"MTRX"
"708","MACOM Technology Solutions Holdings Inc",3933143310,80.3,48.68,80.3,48.68,-0.148589530849299,69687160,0,328322,371944,67.44,59.54,1050,2.6,0,0,NA,NA,2022-04-28,21.1723402868094,1.71811095310002,1.74647201946472,0.220588235294118,2.07742639040349,-0.148589530849299,-0.279182630906769,-0.120461274738975,-0.263858093126386,-0.0302405498281788,-0.0627698439056792,-0.0233604429832152,"MTSI"
"709","Micron Technology Inc.",81542169150,98.45,65.6,98.45,65.67,-0.168285665662716,1119777110,0,24567790,22265365,80.43,85.07,2021,6.46,0.199893494102905,0.00274503562349499,NA,2021-12-31,2022-03-29,11.0730810904671,1.66727284814838,4.22918057979132,1.89910462972916,0.880948998437278,-0.168285665662716,-0.218250134192163,-0.00680858492727687,-0.147794763888125,-0.188725490196079,-0.19995605361459,-0.110975460871689,"MU"
"710","Microvision Inc.",707909400,28,2.61,28,2.61,-0.753793300887489,164630093,0,5289048,4671312,7.46,3.64,52,-0.2689,0,0,NA,NA,2022-04-28,-16.3867916643519,0,-0.831504702194357,1.59036144578313,20.882951653944,-0.753793300887489,-0.141716566866267,-0.677902621722846,-0.327073552425665,0.194444444444444,0.105398457583547,-0.0160183066361557,"MVIS"
